id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD708688,C01262,P004,05/11/2024,4,11278.5,livre,tetouan ,Maroc Pay,,2024-11-06
CMD932784,C00029,P032,Sep 12 2024,5,11645.37,DONE,Marrakech,Virement,L035,2024-09-17
CMD806394,C00207,P003,2024-12-30,4,6466.06,livré,casablanca,CMI,L029,2025-01-05
CMD537341,C00622,P011,Mar 19 2025,4,8520.52,livré,nador ,CMI,L044,2025-03-23
CMD838693,C00190,P014,07/11/2024,3,3173.45,retourné,Kenitra Ville,PayPal,L023,2024-11-09
CMD514468,C01002,P004,2024-12-16,4,11260.85,livré,tiznit ,PayPal,L014,2024-12-18
CMD993092,C01014,P029,Jan 20 2024,1,9881.28,KO,RBT,Maroc Pay,L024,2024-01-24
CMD257030,C00437,P032,2025-03-17,4,10998.5,livre,nador ,Carte bancaire,L035,2025-03-18
CMD229059,C01413,P024,2025-02-15,5,6212.04,DONE,Sale Ville,Virement,L007,2025-02-20
CMD937876,C00536,P043,Dec 27 2024,1,10081.36,retourne,Nador Ville,PayPal,L032,2024-12-29
CMD931835,C01387,P017,15/01/2024,3,5093.37,retourne,safi,Maroc Pay,L004,2024-01-21
CMD172499,C01710,P011,May 04 2024,2,10339.05,en_cours,fes,Maroc Pay,,2024-05-07
CMD704161,C01360,P015,Aug 12 2024,4,38.72,OK,tetouan ,Carte bancaire,L006,2024-08-18
CMD752341,C00311,P004,Mar 03 2024,2,4305.52,en_cours,Al Hoceima,Virement,L035,2024-03-06
CMD181486,C01882,P035,Nov 12 2024,1,4156.92,retourné,OUJ,PayPal,L001,2024-11-15
CMD508722,C00177,P036,2024-04-12,5,9752.75,en_cours,Rabat Ville,PayPal,L023,2024-04-14
CMD548494,C02009,P024,Mar 22 2025,1,10195.5,en_cours,Sale,PayPal,L042,2025-03-28
CMD837210,C00803,P044,24/11/2024,1,11427.18,livré,TIZ,Virement,,2024-11-28
CMD342044,C00038,P037,2024-08-21,1,4434.57,KO,Marrakesh,PayPal,L040,2024-08-27
CMD117695,C00881,P022,Dec 04 2024,4,10261.56,livré,Nador,Maroc Pay,L031,2024-12-07
CMD247159,C01849,P043,2025-03-10,3,3438.14,retourne,Casa ,Virement,L040,2025-03-15
CMD873589,C01664,P040,11/03/2025,4,5537.33,livré,Rabat,Carte bancaire,L021,2025-03-13
CMD145545,C02187,P040,2024-04-16,5,6166.82,en_cours,fes,Maroc Pay,L019,2024-04-19
CMD149828,C02147,P003,Feb 20 2024,3,2386.25,retourné,HOC,Virement,L011,2024-02-23
CMD309353,C01590,P030,Sep 12 2024,1,1465.47,DONE,Fes,Carte bancaire,L029,2024-09-19
CMD626972,C01301,P031,08/10/2024,3,11538.2,livré,agadir,PayPal,L021,2024-10-09
CMD233965,C01385,P020,22/03/2025,2,10684.3,livré,NAD,Carte bancaire,L002,2025-03-23
CMD782951,C00597,P017,Dec 16 2024,3,11461.94,KO,Casablanca,Maroc Pay,L028,2024-12-17
CMD953053,C01381,P022,Mar 09 2024,2,4708.85,DONE,Oujda,CMI,L019,2024-03-11
CMD397570,C00292,P007,03/08/2024,5,2098.47,livré,oujda,Virement,L037,2024-08-06
CMD101585,C00154,P007,Sep 25 2024,4,6337.14,retourne,Tetouan Ville,Paiement a la livraison,L046,2024-09-27
CMD153511,C02119,P044,14/03/2024,4,6543.17,DONE,Fez,Maroc Pay,L046,2024-03-17
CMD332472,C00912,P002,2024-06-28,2,3040.68,livré,SETT,Paiement a la livraison,L016,2024-07-01
CMD407123,C00635,P017,Apr 20 2024,2,1919.35,retourne,oujda,PayPal,L050,2024-04-21
CMD894698,C00744,P011,11/04/2024,2,9835.71,livré,Marrakesh,PayPal,L040,2024-04-12
CMD361251,C00570,P038,2024-03-16,2,9293.8,LIVRE,Agadir,PayPal,L014,2024-03-21
CMD237941,C01238,P011,2024-01-24,3,2367.55,KO,AGD,CMI,L049,2024-01-31
CMD233877,C02207,P042,26/08/2024,1,10271.01,DONE,TANGER,CMI,L006,2024-08-30
CMD367256,C01550,P010,2024-07-05,4,7495.79,livré,Rabat,CMI,L031,2024-07-06
CMD630443,C00818,P005,2024-05-26,2,575.6,annule,tetouan ,Carte bancaire,L009,2024-06-01
CMD702442,C01102,P006,Mar 10 2025,1,1476.84,livré,Tnja,Virement,L047,2025-03-16
CMD643869,C00570,P046,Jan 30 2025,2,8017.52,livre,kenitra,Carte bancaire,L038,2025-02-06
CMD568689,C00435,P007,2024-10-27,4,296.22,livre,marrakech,PayPal,L030,2024-11-03
CMD835405,C01023,P023,Jan 06 2025,3,6082.62,livré,Settat,PayPal,L009,2025-01-12
CMD342693,C00620,P041,07/01/2025,1,9244.21,OK,CASA,CMI,L004,2025-01-14
CMD126383,C01061,P022,26/05/2024,4,10122.61,livre,oujda ,Maroc Pay,L005,2024-05-29
CMD204804,C00028,P017,Jan 08 2025,5,1033.28,retourne,KEN,Paiement a la livraison,L006,2025-01-13
CMD463290,C02052,P008,15/11/2024,4,11749.44,LIVRE,sale,CMI,L001,2024-11-21
CMD805636,C01100,P029,Feb 02 2025,5,622.25,livre,OUJ,Virement,L009,2025-02-09
CMD147572,C01138,P010,2024-06-18,4,2252.15,DONE,Safi Ville,Virement,L042,2024-06-19
CMD523991,C00442,P048,Mar 15 2024,2,4913.78,livré,Tiznit,Carte bancaire,L005,2024-03-22
CMD766448,C00324,P026,13/02/2025,5,11870.4,retourné,oujda,Virement,L014,2025-02-14
CMD611158,C00687,P011,Feb 15 2025,5,11821.57,KO,rabat,Maroc Pay,L007,2025-02-19
CMD622049,C00758,P008,2024-05-13,1,7961.33,annulé,Fes,Virement,L030,2024-05-17
CMD414192,C02174,P006,10/11/2024,1,11045.34,en_cours,Fes,PayPal,L030,2024-11-11
CMD212548,C00690,P043,Jan 28 2025,3,10689.74,annulé,TNG,Maroc Pay,L043,2025-02-02
CMD255176,C01192,P043,12/07/2024,1,5959.56,en_cours,safi ,Carte bancaire,L022,2024-07-14
CMD860741,C01104,P044,2024-08-27,2,5250.21,en_cours,tiznit,PayPal,L034,2024-08-28
CMD273756,C00781,P041,23/06/2024,2,9454.35,en_cours,rabat ,Maroc Pay,L039,2024-06-25
CMD369631,C00272,P034,22/02/2024,4,3171.53,livre,Rabat Ville,Paiement a la livraison,L018,2024-02-27
CMD237752,C02094,P042,20/02/2024,5,5789.55,livré,Agadir,Virement,L047,2024-02-24
CMD998886,C01067,P007,11/02/2024,4,8443.07,retourné,al hoceima,PayPal,,2024-02-15
CMD715156,C01446,P010,03/10/2024,5,9345.05,livre,Agadir,Virement,,2024-10-09
CMD373732,C00800,P026,14/10/2024,5,565.58,annulé,oujda ,Maroc Pay,,2024-10-21
CMD764859,C01517,P046,Jun 02 2024,3,6603.38,livré,rabat,CMI,L031,2024-06-05
CMD214197,C01509,P011,11/12/2024,4,6772.42,retourné,casa,Virement,L028,2024-12-16
CMD394905,C02173,P033,Aug 09 2024,5,11787.58,annulé,marrakech,Paiement a la livraison,L012,2024-08-15
CMD611163,C00291,P048,Jan 11 2025,3,8083.34,LIVRE,kenitra ,Paiement a la livraison,L048,2025-01-15
CMD633771,C00117,P022,08/05/2024,4,6996.27,DONE,Al Hoceima,CMI,L002,2024-05-10
CMD427377,C00600,P048,2024-04-26,2,6596.12,livré,SLA,Paiement a la livraison,L011,2024-04-28
CMD847957,C01541,P048,2025-01-02,-1,8092.19,OK,Oujda,Carte bancaire,L043,2025-01-06
CMD246872,C01191,P035,01/05/2024,3,4707.2,annule,settat ,CMI,L032,2024-05-08
CMD724335,C00766,P026,2025-03-13,4,10058.4,KO,Casablanca,PayPal,L048,2025-03-17
CMD775430,C01234,P044,2025-02-03,1,11951.25,livré,SETT,Maroc Pay,L016,2025-02-09
CMD967581,C00177,P037,2024-07-08,4,3427.66,DONE,rabat ,Maroc Pay,L004,2024-07-15
CMD480377,C00216,P007,13/03/2024,1,4858.9,en_cours,Settat Ville,PayPal,L037,2024-03-19
CMD751866,C00103,P004,Feb 27 2025,1,11022.74,annulé,tetouan ,Carte bancaire,L032,2025-03-05
CMD376689,C01641,P008,2024-05-29,5,10183.32,DONE,Kenitra Ville,Paiement a la livraison,L013,2024-06-04
CMD829145,C00533,P010,Feb 04 2025,2,10974.61,retourné,Kenitra Ville,Virement,L006,2025-02-11
CMD550005,C01204,P046,2024-01-25,4,6724.13,DONE,OUJ,CMI,L048,2024-02-01
CMD780086,C01832,P017,2024-04-10,1,11854.4,livré,Tetouan Ville,Carte bancaire,L017,2024-04-13
CMD942541,C01007,P005,2024-03-05,1,7393.76,livre,Marrakesh,CMI,L004,2024-03-08
CMD975880,C01860,P031,25/06/2024,4,1595.72,en_cours,tng,Virement,L024,2024-06-29
CMD428287,C00146,P029,08/01/2024,4,6563.68,annulé,Rabat,Paiement a la livraison,L033,2024-01-09
CMD458323,C01161,P030,14/09/2024,5,2127.35,livré,Nador Ville,Virement,L043,2024-09-16
CMD833573,C00348,P022,2025-01-21,5,10285.01,retourne,Fes Ville,PayPal,,2025-01-26
CMD348567,C00110,P033,Jul 08 2024,3,3997.3,annulé,CASA,Maroc Pay,L005,2024-07-10
CMD289377,C02191,P004,13/07/2024,1,11018.23,LIVRE,NAD,CMI,L014,2024-07-16
CMD588505,C02113,P007,2024-09-01,4,6810.9,en_cours,Marrakesh,CMI,L047,2024-09-03
CMD470846,C01813,P043,Jan 24 2024,2,6892.05,en_cours,settat,PayPal,L035,2024-01-31
CMD128508,C01120,P035,20/03/2024,2,10572.32,KO,Marrakech,Maroc Pay,L010,2024-03-26
CMD392225,C01778,P030,03/02/2025,4,6359.75,livré,Sale Ville,Maroc Pay,L007,2025-02-05
CMD903198,C01373,P039,2024-04-22,5,9726.82,livré,Hoceima,Paiement a la livraison,L004,2024-04-25
CMD767393,C01580,P038,2024-02-28,4,2097.12,en_cours,AGD,Maroc Pay,L005,2024-03-01
CMD489538,C00675,P008,2024-10-19,1,7187.73,retourné,marrakech,Maroc Pay,L036,2024-10-25
CMD390661,C00120,P003,2024-10-02,4,9996.81,livré,RBT,Maroc Pay,L017,2024-10-04
CMD119782,C00195,P043,2024-06-09,5,3605.08,OK,kenitra,Maroc Pay,L038,2024-06-14
CMD257282,C00682,P012,20/07/2024,2,6106.94,DONE,Hoceima,Paiement a la livraison,L041,2024-07-26
CMD442235,C01925,P013,18/03/2025,2,8450.47,retourne,Rabat Ville,Virement,L012,2025-03-25
CMD954905,C01277,P044,Sep 21 2024,5,3173.83,DONE,kenitra,Virement,L026,2024-09-24
CMD925018,C01563,P029,Sep 03 2024,1,4011.75,annule,tanger ,Paiement a la livraison,L004,2024-09-09
CMD694403,C00677,P005,29/02/2024,4,358.79,livré,marrakech,PayPal,L044,2024-03-06
CMD364282,C01867,P018,23/03/2025,1,7714.97,annule,Tetouan,Virement,L034,2025-03-26
CMD270214,C01144,P001,12/12/2024,5,607.88,LIVRE,agadir ,PayPal,L017,2024-12-13
CMD570188,C02159,P040,2024-06-15,4,9890.72,livre,Rabat,Carte bancaire,,2024-06-16
CMD368196,C00930,P020,Mar 25 2025,2,4135.37,livré,sale ,Virement,L002,2025-03-27
CMD315209,C01990,P039,15/10/2024,3,5307.49,livré,KEN,Virement,,2024-10-19
CMD451817,C00604,P022,Mar 17 2024,5,6190.37,annule,Oujda,Paiement a la livraison,L010,2024-03-20
CMD336886,C01595,P048,2024-05-27,2,7115.4,retourne,NAD,Paiement a la livraison,L042,2024-06-03
CMD506120,C02050,P025,2025-01-26,1,9757.55,livre,Nador Ville,Virement,L003,2025-01-27
CMD982150,C00517,P002,2024-07-16,2,9317.89,annule,Rabat Ville,CMI,L020,2024-07-18
CMD646126,C00200,P014,2025-01-25,5,9211.19,livré,TTA,Maroc Pay,L014,2025-01-29
CMD335471,C00591,P048,06/07/2024,1,11512.41,KO,Nador,Maroc Pay,L038,2024-07-11
CMD431055,C01988,P014,2024-10-23,1,6332.62,livré,Settat Ville,Virement,L010,2024-10-30
CMD149606,C00564,P018,2025-03-20,3,547.33,KO,kenitra,CMI,L033,2025-03-26
CMD494980,C01192,P004,30/07/2024,2,4034.78,livré,sale,CMI,L026,2024-08-05
CMD338335,C02057,P036,2024-09-12,5,2975.26,LIVRE,Al Hoceima,PayPal,L032,2024-09-15
CMD787188,C00216,P030,Feb 21 2024,2,8799.43,livré,nador ,CMI,L029,2024-02-28
CMD325984,C01200,P042,28/04/2024,3,7857.39,retourné,tiznit ,CMI,L008,2024-05-05
CMD300196,C00089,P030,15/03/2025,5,1034.05,LIVRE,Rabat,Paiement a la livraison,L005,2025-03-22
CMD554273,C01568,P033,2024-01-17,5,6067.81,retourné,Agadir Ville,Paiement a la livraison,L047,2024-01-18
CMD897818,C02202,P007,24/01/2024,3,6293.08,retourné,Casablanca,CMI,L046,2024-01-25
CMD965122,C00295,P034,2024-04-02,5,2428.7,LIVRE,oujda ,Paiement a la livraison,L041,2024-04-04
CMD323645,C01602,P035,Nov 08 2024,3,5375.72,OK,Nador Ville,Maroc Pay,L039,2024-11-15
CMD885412,C00695,P047,2024-04-26,4,1184.69,LIVRE,fes ,Carte bancaire,,2024-05-03
CMD963101,C00036,P009,14/12/2024,3,4578.61,en_cours,sale,Paiement a la livraison,L035,2024-12-18
CMD217060,C01017,P010,08/09/2024,1,7410.95,livré,CASA,Virement,,2024-09-11
CMD388859,C02053,P020,26/01/2024,2,3380.74,KO,agadir ,Paiement a la livraison,L018,2024-02-01
CMD356082,C01613,P040,Jan 14 2025,2,5669.04,livré,Tanger Ville,Maroc Pay,L007,2025-01-17
CMD549373,C01070,P019,03/02/2024,2,4636.14,livré,tiznit ,Paiement a la livraison,L011,2024-02-05
CMD969469,C00056,P046,2024-06-30,2,7730.79,livré,fes ,Carte bancaire,L043,2024-07-01
CMD806069,C01694,P046,Jan 18 2025,1,5209.09,livré,Settat,PayPal,L019,2025-01-25
CMD337975,C00609,P009,Feb 24 2025,3,3334.39,en_cours,Agadir,CMI,L005,2025-03-02
CMD440025,C01331,P012,2025-02-19,3,4705.44,retourne,fes,Paiement a la livraison,L007,2025-02-23
CMD734757,C01722,P003,Sep 17 2024,5,8305.6,LIVRE,Fes,Paiement a la livraison,L009,2024-09-23
CMD125021,C00254,P042,31/12/2024,2,10522.33,KO,Marrakech Medina,Virement,L033,2025-01-02
CMD115319,C01807,P039,01/04/2024,3,2765.29,livré,Casa ,Virement,L030,2024-04-02
CMD158786,C01334,P046,Feb 20 2024,2,3846.73,OK,Sale Ville,Paiement a la livraison,L001,2024-02-26
CMD580650,C00006,P015,Mar 10 2024,3,1494.5,DONE,settat ,Paiement a la livraison,L028,2024-03-14
CMD168127,C02082,P029,Feb 10 2024,2,8993.38,DONE,tetouan ,PayPal,L050,2024-02-16
CMD653223,C00948,P022,Oct 09 2024,4,8361.96,annulé,casa,PayPal,L007,2024-10-11
CMD857561,C00011,P041,2024-03-09,1,2454.28,LIVRE,Kenitra Ville,Virement,L044,2024-03-11
CMD550136,C00424,P017,04/12/2024,1,4721.98,retourne,AGD,PayPal,L025,2024-12-09
CMD975057,C00102,P024,Nov 30 2024,2,9862.8,livre,Marrakesh,PayPal,L028,2024-12-01
CMD551381,C00206,P016,02/08/2024,1,4592.96,retourne,Sale Ville,Maroc Pay,L027,2024-08-09
CMD855976,C00420,P035,2024-03-21,5,10687.9,KO,Tiznit,Carte bancaire,L047,2024-03-28
CMD214208,C01167,P037,2025-02-16,1,9593.97,DONE,RBT,Maroc Pay,L016,2025-02-19
CMD581787,C00154,P019,07/08/2024,2,6763.7,retourné,tng,Paiement a la livraison,L045,2024-08-09
CMD147479,C00063,P016,30/04/2024,1,2085.47,livre,casa blanca,Carte bancaire,L037,2024-05-04
CMD918244,C01334,P041,May 18 2024,1,5903.26,retourné,Tetouan,Carte bancaire,L031,2024-05-25
CMD132462,C02085,P019,2024-01-04,2,3770.7,DONE,sale ,Carte bancaire,L001,2024-01-06
CMD973666,C01141,P016,17/11/2024,1,11186.69,livre,tetouan,PayPal,L006,2024-11-24
CMD998159,C00544,P001,Aug 29 2024,5,9111.14,DONE,Agadir,CMI,L010,2024-09-04
CMD342603,C00719,P048,Mar 05 2024,1,3745.11,livré,al hoceima,CMI,L042,2024-03-10
CMD182599,C01893,P004,Jun 13 2024,2,225.18,annulé,AGD,Virement,L018,2024-06-17
CMD204245,C00649,P043,2024-09-21,1,9671.14,LIVRE,CASA,Virement,L049,2024-09-27
CMD654441,C02176,P020,07/02/2024,1,10142.22,en_cours,sale ,Maroc Pay,L024,2024-02-08
CMD853180,C01392,P040,2024-11-01,5,4382.88,livré,safi,Maroc Pay,L001,2024-11-08
CMD512399,C02225,P005,06/09/2024,4,7381.59,livré,sale ,Maroc Pay,L048,2024-09-13
CMD952985,C01625,P010,2024-07-10,2,6035.47,livré,KEN,Virement,L019,2024-07-15
CMD428360,C00814,P039,Jul 24 2024,4,6632.62,OK,tng,Maroc Pay,L003,2024-07-27
CMD864071,C02176,P019,17/02/2024,3,127.26,LIVRE,Tetouan,CMI,L022,2024-02-24
CMD410918,C02120,P038,04/11/2024,1,11746.86,retourné,TANGER,Virement,L006,2024-11-07
CMD660336,C01463,P037,2024-12-25,3,4684.2,LIVRE,TANGER,Virement,L039,2024-12-29
CMD367494,C02118,P023,04/01/2025,1,4540.9,annule,Marrakech,Paiement a la livraison,L038,2025-01-06
CMD144237,C00937,P007,20/06/2024,3,10742.64,livré,tiznit,PayPal,L048,2024-06-25
CMD773866,C00578,P040,21/10/2024,5,3395.06,OK,KEN,Maroc Pay,L050,2024-10-25
CMD334997,C00874,P030,Oct 31 2024,2,9243.05,retourné,Casa ,Virement,L023,2024-11-05
CMD868345,C00067,P004,14/03/2024,5,10277.49,KO,Nador Ville,Paiement a la livraison,L037,2024-03-17
CMD233110,C01831,P036,Sep 05 2024,2,3939.64,annule,Tetouan Ville,Virement,L005,2024-09-07
CMD540932,C00590,P025,2024-02-08,4,10677.17,OK,SAFI,Paiement a la livraison,L041,2024-02-15
CMD465041,C01211,P010,07/03/2025,3,8862.96,retourné,Nador Ville,PayPal,L010,2025-03-12
CMD653274,C00874,P017,2024-08-17,1,3664.53,livré,Casa ,Carte bancaire,L004,2024-08-21
CMD411053,C01109,P015,2024-07-01,2,5733.82,annulé,Dar el Beida,Maroc Pay,L017,2024-07-07
CMD965095,C00172,P042,Jan 15 2025,5,8638.72,livré,sale,Maroc Pay,L004,2025-01-19
CMD895967,C01379,P025,Oct 23 2024,1,1243.98,retourné,Settat,Carte bancaire,L031,2024-10-27
CMD242241,C00785,P048,2024-01-16,4,8210.8,livré,Safi Ville,Maroc Pay,L022,2024-01-20
CMD540290,C02108,P005,2024-12-04,4,1751.78,livre,nador,Virement,L003,2024-12-06
CMD548562,C01018,P026,2024-12-26,2,2328.91,OK,marrakech,Carte bancaire,L035,2024-12-30
CMD883185,C00229,P001,Jan 06 2024,5,5634.11,livré,al hoceima ,Paiement a la livraison,L044,2024-01-07
CMD734976,C01582,P041,23/07/2024,1,7978.69,retourne,AGD,Maroc Pay,L024,2024-07-28
CMD521852,C01708,P004,18/03/2025,1,2138.22,OK,tiznit ,Paiement a la livraison,L039,2025-03-20
CMD971997,C00561,P026,2024-03-09,5,2914.85,en_cours,safi,PayPal,L025,2024-03-10
CMD595916,C01287,P023,Oct 27 2024,1,2178.8,livre,RBT,Paiement a la livraison,L038,2024-10-30
CMD542885,C01244,P046,28/07/2024,3,2435.62,annule,settat ,Maroc Pay,L022,2024-08-04
CMD378377,C00566,P001,22/04/2024,3,1862.15,KO,Tetouan,Paiement a la livraison,L006,2024-04-28
CMD406749,C00588,P035,2024-11-12,2,2220.85,en_cours,Hoceima,Carte bancaire,L039,2024-11-19
CMD473761,C00199,P024,Feb 10 2025,1,10747.2,livré,agadir ,CMI,L043,2025-02-12
CMD345098,C00343,P034,2024-04-25,3,6045.46,en_cours,Marrakech,PayPal,L005,2024-04-28
CMD225531,C00962,P031,2024-03-15,2,3992.11,livré,rabat,Paiement a la livraison,L039,2024-03-21
CMD968325,C01944,P048,10/03/2025,1,6251.13,retourne,HOC,Paiement a la livraison,L022,2025-03-11
CMD332020,C02227,P016,01/02/2024,5,5243.78,KO,Fes Ville,CMI,L032,2024-02-05
CMD543779,C00339,P016,May 23 2024,4,10968.96,en_cours,oujda ,Maroc Pay,L044,2024-05-28
CMD662397,C02068,P013,21/02/2025,2,9623.95,retourné,tng,Maroc Pay,L030,2025-02-28
CMD851755,C00386,P042,Jan 10 2024,2,4430.85,en_cours,oujda,Maroc Pay,L012,2024-01-17
CMD560350,C01362,P048,2025-03-16,4,4647.36,en_cours,Settat,Paiement a la livraison,L038,2025-03-20
CMD593583,C00448,P003,20/04/2024,2,7735.61,retourne,sale,Paiement a la livraison,,2024-04-27
CMD794673,C01237,P010,2024-05-09,1,2240.62,livre,Marrakech,Paiement a la livraison,,2024-05-10
CMD977857,C02239,P036,Dec 02 2024,2,3850.51,livré,Marrakesh,Maroc Pay,L035,2024-12-03
CMD967803,C00846,P039,09/01/2024,1,7899.26,livre,safi ,PayPal,L038,2024-01-11
CMD495198,C01666,P006,2024-12-11,3,9750.76,DONE,Fes,Virement,L043,2024-12-17
CMD328674,C00717,P017,Feb 28 2025,5,2331.39,livré,Tetouan Ville,Maroc Pay,L024,2025-03-04
CMD450045,C01599,P045,20/01/2024,4,11260.93,LIVRE,safi ,CMI,L039,2024-01-24
CMD553735,C00110,P015,2024-11-04,5,2874.96,en_cours,Oujda,Paiement a la livraison,L016,2024-11-05
CMD119821,C00997,P005,Mar 13 2025,2,7579.94,KO,  Tanger  ,Carte bancaire,L042,2025-03-20
CMD671896,C00539,P047,2024-01-20,1,4619.58,livré,Hoceima,PayPal,L017,2024-01-26
CMD648395,C02037,P037,2024-08-01,5,8546.43,retourné,casa,Virement,L037,2024-08-03
CMD309574,C01620,P042,2024-09-30,1,4157.74,livré,sale ,Paiement a la livraison,L050,2024-10-03
CMD490491,C01930,P001,Sep 28 2024,2,515.18,retourné,TTA,Virement,L041,2024-10-05
CMD344940,C00298,P029,Jan 31 2024,2,6861.61,livre,oujda,Paiement a la livraison,,2024-02-05
CMD287610,C01219,P039,May 07 2024,2,4452.06,livré,Kenitra Ville,CMI,L040,2024-05-08
CMD723728,C00785,P037,2024-07-17,3,6957.81,KO,SLA,Carte bancaire,L049,2024-07-19
CMD821638,C00570,P013,Dec 18 2024,3,9236.05,en_cours,  Tanger  ,Paiement a la livraison,L030,2024-12-25
CMD104895,C00685,P008,Oct 19 2024,2,3253.7,en_cours,tetouan ,CMI,L024,2024-10-23
CMD542622,C00880,P033,Sep 12 2024,3,4771.85,KO,agadir ,PayPal,L002,2024-09-19
CMD515290,C00909,P024,Feb 23 2024,4,4565.8,retourné,TANGER,PayPal,L006,2024-02-24
CMD254804,C01919,P039,Feb 24 2024,3,11286.02,OK,casablanca,Virement,L042,2024-02-29
CMD576043,C01426,P018,2024-02-28,1,8080.59,livré,rabat,Maroc Pay,L015,2024-03-04
CMD583221,C02040,P011,24/03/2025,2,5806.01,livre,HOC,CMI,L033,2025-03-25
CMD828512,C00918,P034,03/09/2024,3,5681.62,annulé,Tiznit,Carte bancaire,L021,2024-09-07
CMD925049,C00743,P028,2024-07-23,2,6296.75,livre,al hoceima ,Carte bancaire,L040,2024-07-26
CMD604471,C02085,P047,21/02/2024,5,10642.76,DONE,TTA,CMI,L049,2024-02-25
CMD825413,C00479,P030,03/11/2024,4,8794.73,annule,rabat,Carte bancaire,,2024-11-09
CMD547601,C01714,P032,Sep 22 2024,1,3203.9,en_cours,Fes,PayPal,L050,2024-09-27
CMD242149,C01898,P006,Oct 26 2024,-3,6990.13,livré,NAD,Virement,L005,2024-11-01
CMD369988,C01655,P013,29/09/2024,5,4548.86,DONE,tanger ,PayPal,L021,2024-10-04
CMD380512,C00643,P045,28/04/2024,1,9423.03,KO,Oujda Ville,CMI,,2024-05-02
CMD922915,C01945,P025,16/07/2024,4,9378.02,retourne,Sale,Carte bancaire,L036,2024-07-23
CMD923706,C01654,P046,2024-11-05,3,3247.36,OK,Oujda Ville,PayPal,L025,2024-11-12
CMD268432,C01195,P002,01/01/2024,3,11667.73,livré,Fes,Virement,L027,2024-01-08
CMD139470,C00173,P043,2024-03-26,4,5053.07,livré,Hoceima,PayPal,L041,2024-03-28
CMD868225,C01791,P047,May 09 2024,5,10633.69,en_cours,  Tanger  ,CMI,,2024-05-12
CMD916697,C02055,P031,2025-01-29,5,8688.94,annule,Tnja,Maroc Pay,L029,2025-02-01
CMD466205,C01433,P016,Jan 19 2025,5,4056.61,retourné,kenitra,Carte bancaire,L020,2025-01-25
CMD698335,C00703,P022,Feb 21 2025,1,8633.71,livre,TTA,PayPal,L030,2025-02-27
CMD681576,C00110,P043,18/01/2024,2,7354.49,annule,Safi Ville,Paiement a la livraison,L040,2024-01-25
CMD295489,C00178,P030,2024-02-23,5,8312.39,KO,Marrakesh,Carte bancaire,L004,2024-02-24
CMD484904,C01172,P047,23/09/2024,4,1556.22,annulé,TNG,Maroc Pay,L047,2024-09-27
CMD590837,C02207,P004,Feb 20 2025,3,830.3,OK,Oujda,CMI,L034,2025-02-21
CMD590885,C00221,P045,Mar 29 2024,3,3480.09,livré,Nador Ville,Virement,L026,2024-04-05
CMD404265,C00167,P016,May 27 2024,2,3498.82,en_cours,tanger ,Virement,L001,2024-05-29
CMD277959,C02231,P045,15/09/2024,3,69.89,livré,KEN,Virement,L004,2024-09-19
CMD747256,C01757,P023,15/07/2024,2,4859.27,livre,agadir,Maroc Pay,,2024-07-17
CMD603715,C00707,P022,11/08/2024,2,4801.29,retourné,rabat ,Carte bancaire,L038,2024-08-13
CMD706769,C01322,P023,2024-04-26,-1,1210.69,KO,oujda,PayPal,L028,2024-04-29
CMD224671,C00314,P042,19/07/2024,3,7772.94,retourne,tiznit ,Virement,L026,2024-07-23
CMD976780,C01234,P022,2025-02-14,5,11916.69,en_cours,oujda,PayPal,L025,2025-02-21
CMD739093,C00585,P014,2024-05-02,4,10051.14,en_cours,Nador Ville,Carte bancaire,L046,2024-05-06
CMD765107,C01692,P003,Mar 26 2025,2,5110.23,en_cours,Kenitra Ville,Paiement a la livraison,L038,2025-04-01
CMD767214,C00631,P024,2024-10-12,3,7864.04,retourné,Fes Ville,Maroc Pay,L018,2024-10-18
CMD854313,C02055,P001,16/01/2024,2,429.43,livré,  Tanger  ,Paiement a la livraison,L032,2024-01-22
CMD444433,C00436,P047,2024-04-08,2,1468.29,LIVRE,fes ,CMI,L031,2024-04-10
CMD732408,C00687,P010,28/01/2025,4,3050.8,annule,nador ,Virement,L012,2025-01-29
CMD381776,C01548,P031,Dec 01 2024,3,4635.4,OK,kenitra,PayPal,L026,2024-12-05
CMD916672,C02142,P020,May 02 2024,5,3889.46,KO,MRK,Paiement a la livraison,L033,2024-05-07
CMD372988,C01305,P040,2024-05-06,2,3717.81,KO,fes,Carte bancaire,L013,2024-05-07
CMD394774,C00484,P022,Aug 27 2024,3,5250.28,en_cours,Agadir Ville,Virement,L010,2024-08-31
CMD530537,C01712,P010,Jun 28 2024,5,3276.0,livré,sale ,Paiement a la livraison,L013,2024-06-29
CMD997313,C00170,P025,2024-01-07,1,4509.5,en_cours,rabat,PayPal,,2024-01-14
CMD801858,C00193,P016,09/03/2024,2,6252.52,livre,Nador,Carte bancaire,L002,2024-03-16
CMD765884,C01726,P019,08/03/2024,4,10444.98,retourné,Tanger Ville,CMI,L032,2024-03-15
CMD692127,C00360,P041,Jul 26 2024,4,11402.79,en_cours,Marrakech Medina,Virement,L001,2024-07-31
CMD281810,C00330,P038,Jan 31 2024,1,756.68,LIVRE,Casablanca,Paiement a la livraison,L043,2024-02-04
